Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802355.716918, 1487802355.716918, -1.059387, -0.226685, -0.337830, -0.035311, -0.349411, -0.276272 
1487802355.720931, 1487802355.720931, -1.059387, -0.226685, -0.337830, -0.035311, -0.349411, -0.276272 
1487802355.724838, 1487802355.724838, -1.059387, -0.226685, -0.337830, -0.035311, -0.349411, -0.276272 
1487802355.728754, 1487802355.728754, -1.059387, -0.226685, -0.337830, -0.072695, -0.274643, -0.500576 
1487802355.732502, 1487802355.732502, -1.059387, -0.230408, -0.332520, -0.072695, -0.274643, -0.500576 
1487802355.736246, 1487802355.736246, -1.061035, -0.230408, -0.332520, -0.072695, -0.274643, -0.500576 
1487802355.740124, 1487802355.740124, -1.061035, -0.230408, -0.332520, -0.244661, -0.334457, -0.612728 
1487802355.744069, 1487802355.744069, -1.061035, -0.230408, -0.332520, -0.244661, -0.334457, -0.612728 
1487802355.748011, 1487802355.748011, -1.061035, -0.230408, -0.332520, -0.244661, -0.334457, -0.612728 
1487802355.751949, 1487802355.751949, -1.061035, -0.230408, -0.331726, -0.468966, -0.641007, -0.493099 
1487802355.755870, 1487802355.755870, -1.060364, -0.230103, -0.331726, -0.468966, -0.641007, -0.493099 
1487802355.759768, 1487802355.759768, -1.060364, -0.230103, -0.331726, -0.468966, -2.555069, -0.470669 
1487802355.765040, 1487802355.765040, -1.060364, -0.230103, -0.331726, -0.708223, -0.820450, -0.470669 
1487802355.768821, 1487802355.768821, -1.060364, -0.230103, -0.331726, -0.708223, -0.820450, -0.470669 
1487802355.772560, 1487802355.772560, -1.058350, -0.233887, -0.342651, -0.655886, -0.670914, -0.627682 
1487802355.776287, 1487802355.776287, -1.058350, -0.233887, -0.342651, -0.655886, -0.670914, -0.627682 
1487802355.780083, 1487802355.780083, -1.058350, -0.233887, -0.342651, -0.655886, -0.670914, -0.627682 
1487802355.783808, 1487802355.783808, -1.058350, -0.233887, -0.342651, -0.880190, -0.872788, -0.552914 
1487802355.787548, 1487802355.787548, -1.058350, -0.233887, -0.342651, -0.880190, -0.872788, -0.552914 
1487802355.791292, 1487802355.791292, -1.058350, -0.233887, -0.342651, -0.880190, -0.872788, -0.552914 
1487802355.795026, 1487802355.795026, -1.058228, -0.236084, -0.333496, -1.014772, -0.655960, -0.567867 
1487802355.798789, 1487802355.798789, -1.058228, -0.236084, -0.333496, -1.014772, -0.655960, -0.567867 
1487802355.802519, 1487802355.802519, -1.058228, -0.236084, -0.333496, -1.014772, -0.655960, -0.567867 
1487802355.806250, 1487802355.806250, -1.058228, -0.236084, -0.333496, -1.014772, -0.551285, -0.665066 
1487802355.810067, 1487802355.810067, -1.058228, -0.236084, -0.333496, -1.014772, -0.551285, -0.665066 
1487802355.813820, 1487802355.813820, -1.057922, -0.234009, -0.332275, -1.014772, -0.551285, -0.665066 
1487802355.817557, 1487802355.817557, -1.057922, -0.234009, -0.332275, -0.760561, -0.454086, -0.448238 
1487802355.821439, 1487802355.821439, -1.057922, -0.234009, -0.332275, -0.760561, -0.454086, -0.448238 
1487802355.825182, 1487802355.825182, -1.057922, -0.234009, -0.332275, -0.760561, -0.454086, -0.485622 
1487802355.828963, 1487802355.828963, -1.057922, -0.234009, -0.332275, -0.693270, -0.454086, -0.485622 
1487802355.832712, 1487802355.832712, -1.057373, -0.230408, -0.331482, -0.693270, -0.454086, -0.485622 
1487802355.836448, 1487802355.836448, -1.057373, -0.230408, -0.331482, -0.468966, -0.655960, -0.485622 
1487802355.840327, 1487802355.840327, -1.057373, -0.230408, -0.331482, -0.468966, -0.655960, -0.485622 
1487802355.844266, 1487802355.844266, -1.057373, -0.230408, -0.331482, -0.468966, -0.655960, -0.485622 
1487802355.848215, 1487802355.848215, -1.057373, -0.230408, -0.331482, -0.910097, -0.685867, -0.328609 
1487802355.852155, 1487802355.852155, -1.057007, -0.231018, -0.336304, -0.910097, -0.685867, -0.328609 
1487802355.856183, 1487802355.856183, -1.057007, -0.231018, -0.336304, -0.910097, -0.685867, -0.328609 
1487802355.860248, 1487802355.860248, -1.057007, -0.231018, -0.336304, -0.603548, -0.618576, -0.261318 
1487802355.864977, 1487802355.864977, -1.057007, -0.231018, -0.336304, -0.603548, -0.618576, -0.261318 
1487802355.868786, 1487802355.868786, -1.057007, -0.231018, -0.336304, -0.603548, -0.416702, -0.425808 
1487802355.872522, 1487802355.872522, -1.056702, -0.233521, -0.338684, -0.020357, -0.416702, -0.425808 
1487802355.876257, 1487802355.876257, -1.056702, -0.233521, -0.338684, -0.020357, -0.416702, -0.425808 
1487802355.879998, 1487802355.879998, -1.056702, -0.233521, -0.338684, +0.002073, -0.282120, -0.365993 
1487802355.883734, 1487802355.883734, -1.056702, -0.233521, -0.338684, +0.002073, -0.282120, -0.365993 
1487802355.887467, 1487802355.887467, -1.056702, -0.233521, -0.338684, +0.002073, -0.282120, -0.365993 
1487802355.891258, 1487802355.891258, -1.056702, -0.228210, -0.332825, +0.121702, -0.356888, -0.545437 
1487802355.894998, 1487802355.894998, -1.058411, -0.228210, -0.332825, +0.121702, -0.356888, -0.545437 
1487802355.898772, 1487802355.898772, -1.058411, -0.228210, -0.332825, +0.121702, -0.356888, -0.545437 
1487802355.902508, 1487802355.902508, -1.058411, -0.228210, -0.332825, -0.282045, -0.364365, -0.635158 
1487802355.906244, 1487802355.906244, -1.058411, -0.228210, -0.332825, -0.282045, -0.364365, -0.635158 
1487802355.910064, 1487802355.910064, -1.058411, -0.228210, -0.332825, -0.282045, -0.364365, -0.635158 
1487802355.913812, 1487802355.913812, -1.062744, -0.232666, -0.332520, -0.730654, -0.184921, -0.807125 
1487802355.917555, 1487802355.917555, -1.062744, -0.232666, -0.332520, -0.730654, -0.184921, -0.807125 
1487802355.921598, 1487802355.921598, -1.062744, -0.232666, -0.332520, -0.730654, -0.184921, -0.807125 
1487802355.925538, 1487802355.925538, -1.062744, -0.232666, -0.332520, -0.596071, -0.289597, -0.694973 
1487802355.929404, 1487802355.929404, -1.062744, -0.232666, -0.332520, -0.596071, -0.289597, -0.694973 
1487802355.933145, 1487802355.933145, -1.059998, -0.236877, -0.335693, -0.596071, -0.289597, -0.694973 
1487802355.936888, 1487802355.936888, -1.059998, -0.236877, -0.335693, -0.588594, -0.805496, -0.500576 
1487802355.940828, 1487802355.940828, -1.059998, -0.236877, -0.335693, -0.588594, -0.805496, -0.500576 
1487802355.944767, 1487802355.944767, -1.059998, -0.236877, -0.335693, -0.588594, +1.108566, -0.455715 
1487802355.948710, 1487802355.948710, -1.059998, -0.236877, -0.335693, -0.356813, -0.371841, -0.455715 
1487802355.952646, 1487802355.952646, -1.053650, -0.233948, -0.330933, -0.356813, -0.371841, -0.455715 
1487802355.956587, 1487802355.956587, -1.053650, -0.233948, -0.330933, -0.229708, -0.409226, -0.448238 
1487802355.960474, 1487802355.960474, -1.053650, -0.233948, -0.330933, -0.229708, -0.409226, -0.448238 
1487802355.964218, 1487802355.964218, -1.053650, -0.233948, -0.330933, -0.229708, -0.409226, -0.448238 
1487802355.968156, 1487802355.968156, -1.053650, -0.233948, -0.330933, -0.289522, -0.611099, -0.351040 
1487802355.972025, 1487802355.972025, -1.058777, -0.231995, -0.334473, -0.289522, -0.611099, -0.351040 
1487802355.976977, 1487802355.976977, -1.058777, -0.231995, -0.334473, -0.289522, -0.611099, -0.485622 
1487802355.980809, 1487802355.980809, -1.058777, -0.231995, -0.334473, -0.244661, -0.596146, -0.485622 
1487802355.984540, 1487802355.984540, -1.058777, -0.231995, -0.334473, -0.244661, -0.596146, -0.485622 
1487802355.988282, 1487802355.988282, -1.058777, -0.231995, -0.334473, -0.244661, -2.510208, -0.605251 
1487802355.992010, 1487802355.992010, -1.061707, -0.233398, -0.333618, -0.057741, -0.805496, -0.605251 
1487802355.995744, 1487802355.995744, -1.061707, -0.233398, -0.333618, -0.057741, -0.805496, -0.605251 
1487802355.999524, 1487802355.999524, -1.061707, -0.233398, -0.333618, -0.057741, -0.596146, -0.508053 
1487802356.003264, 1487802356.003264, -1.061707, -0.233398, -0.333618, -0.139986, -0.596146, -0.508053 
1487802356.007000, 1487802356.007000, -1.061707, -0.233398, -0.333618, -0.139986, -0.596146, -0.508053 
1487802356.010739, 1487802356.010739, -1.059082, -0.236389, -0.333374, -0.199800, -0.693344, -0.530483 
1487802356.014600, 1487802356.014600, -1.059082, -0.236389, -0.333374, -0.199800, -0.693344, -0.530483 
1487802356.018508, 1487802356.018508, -1.059082, -0.236389, -0.333374, -0.199800, -0.693344, -0.530483 
1487802356.022260, 1487802356.022260, -1.059082, -0.236389, -0.333374, +0.076841, -0.312027, -0.874416 
1487802356.026000, 1487802356.026000, -1.059082, -0.236389, -0.333374, +0.076841, -0.312027, -0.874416 
1487802356.029882, 1487802356.029882, -1.059082, -0.239197, -0.337891, +0.076841, -0.312027, -0.874416 
1487802356.033619, 1487802356.033619, -1.057800, -0.239197, -0.337891, -0.147463, -0.678391, -0.590298 
1487802356.037369, 1487802356.037369, -1.057800, -0.239197, -0.337891, -0.147463, -0.678391, -0.590298 
1487802356.041321, 1487802356.041321, -1.057800, -0.239197, -0.337891, -0.147463, -0.678391, -0.590298 
1487802356.045262, 1487802356.045262, -1.057800, -0.239197, -0.337891, -0.386721, -0.581192, -0.463192 
1487802356.049206, 1487802356.049206, -1.057800, -0.239197, -0.335815, -0.386721, -0.581192, -0.463192 
1487802356.053136, 1487802356.053136, -1.054382, -0.236023, -0.335815, -0.386721, -0.581192, -0.687496 
1487802356.057076, 1487802356.057076, -1.054382, -0.236023, -0.335815, -0.289522, -0.364365, -0.687496 
1487802356.061020, 1487802356.061020, -1.054382, -0.236023, -0.335815, -0.289522, -0.364365, -0.687496 
1487802356.064945, 1487802356.064945, -1.054382, -0.236023, -0.335815, -0.020357, -0.513901, -0.560390 
1487802356.068928, 1487802356.068928, -1.054382, -0.236023, -0.335815, -0.020357, -0.513901, -0.560390 
1487802356.072812, 1487802356.072812, -1.057678, -0.234802, -0.336182, -0.020357, -0.513901, -0.560390 
1487802356.077175, 1487802356.077175, -1.057678, -0.234802, -0.336182, -0.020357, -0.192398, -0.403377 
1487802356.081089, 1487802356.081089, -1.057678, -0.234802, -0.336182, -0.020357, -0.192398, -0.403377 
1487802356.084825, 1487802356.084825, -1.057678, -0.234802, -0.336182, -0.020357, -0.192398, -0.403377 
1487802356.088604, 1487802356.088604, -1.057678, -0.234802, -0.336182, -0.267092, -0.446610, -0.493099 
1487802356.092337, 1487802356.092337, -1.057312, -0.236511, -0.338745, -0.267092, -0.446610, -0.493099 
1487802356.096064, 1487802356.096064, -1.057312, -0.236511, -0.338745, -0.267092, -0.446610, -0.493099 
1487802356.099805, 1487802356.099805, -1.057312, -0.236511, -0.338745, -0.483919, -0.424179, -0.575344 
1487802356.103539, 1487802356.103539, -1.057312, -0.236511, -0.338745, -0.483919, -0.424179, -0.575344 
1487802356.107268, 1487802356.107268, -1.057312, -0.236511, -0.338745, -0.483919, -0.424179, -0.575344 
1487802356.111059, 1487802356.111059, -1.057190, -0.236267, -0.338196, -0.274569, -0.715775, -0.590298 
1487802356.114789, 1487802356.114789, -1.057190, -0.236267, -0.338196, -0.274569, -0.715775, -0.590298 
1487802356.118675, 1487802356.118675, -1.057190, -0.236267, -0.338196, -0.274569, -0.715775, -0.523006 
1487802356.122406, 1487802356.122406, -1.057190, -0.236267, -0.338196, -0.775515, -0.551285, -0.523006 
1487802356.126138, 1487802356.126138, -1.057190, -0.236267, -0.338196, -0.775515, -0.551285, -0.523006 
1487802356.130011, 1487802356.130011, -1.055664, -0.236877, -0.335388, -0.775515, -0.506424, -0.291225 
1487802356.133746, 1487802356.133746, -1.055664, -0.236877, -0.335388, -0.648409, -0.506424, -0.291225 
1487802356.137475, 1487802356.137475, -1.055664, -0.236877, -0.335388, -0.648409, -0.506424, -0.291225 
1487802356.141253, 1487802356.141253, -1.055664, -0.236877, -0.335388, -0.491396, -0.274643, -0.291225 
1487802356.144982, 1487802356.144982, -1.055664, -0.236877, -0.335388, -0.491396, -0.274643, -0.291225 
1487802356.148820, 1487802356.148820, -1.055664, -0.237732, -0.335876, -0.491396, -0.274643, -0.291225 
1487802356.152761, 1487802356.152761, -1.057922, -0.237732, -0.335876, -0.274569, -0.491470, -0.418331 
1487802356.156691, 1487802356.156691, -1.057922, -0.237732, -0.335876, -0.274569, -0.491470, -0.418331 
1487802356.160636, 1487802356.160636, -1.057922, -0.237732, -0.335876, -0.274569, -0.491470, -0.418331 
1487802356.164573, 1487802356.164573, -1.057922, -0.237732, -0.335876, -0.282045, -0.513901, -0.657589 
1487802356.168543, 1487802356.168543, -1.057922, -0.234802, -0.335022, -0.282045, -0.513901, -0.657589 
1487802356.172425, 1487802356.172425, -1.059326, -0.234802, -0.335022, -0.282045, -0.588669, -0.724880 
1487802356.178082, 1487802356.178082, -1.059326, -0.234802, -0.335022, -0.827852, -0.588669, -0.724880 
1487802356.181819, 1487802356.181819, -1.059326, -0.234802, -0.335022, -0.827852, -0.588669, -0.724880 
1487802356.185550, 1487802356.185550, -1.059326, -0.234802, -0.335022, -1.067110, -0.738205, -0.627682 
1487802356.189343, 1487802356.189343, -1.060181, -0.235168, -0.332947, -1.067110, -0.738205, -0.627682 
1487802356.193076, 1487802356.193076, -1.060181, -0.235168, -0.332947, -1.067110, -0.738205, -0.627682 
1487802356.196808, 1487802356.196808, -1.060181, -0.235168, -0.332947, -0.446535, -0.469040, -0.194027 
1487802356.200550, 1487802356.200550, -1.060181, -0.235168, -0.332947, -0.446535, -0.469040, -0.194027 
1487802356.204276, 1487802356.204276, -1.060181, -0.235168, -0.332947, -0.446535, -0.469040, -0.194027 
1487802356.208032, 1487802356.208032, -1.060181, -0.235168, -0.338928, -0.558687, -0.685867, -0.418331 
1487802356.211768, 1487802356.211768, -1.058899, -0.236511, -0.338928, -0.558687, -0.685867, -0.418331 
1487802356.215496, 1487802356.215496, -1.058899, -0.236511, -0.338928, -0.558687, -0.685867, -0.418331 
1487802356.219279, 1487802356.219279, -1.058899, -0.236511, -0.338928, -0.670839, -0.626053, -0.373470 
1487802356.223013, 1487802356.223013, -1.058899, -0.236511, -0.338928, -0.670839, -0.626053, -0.373470 
1487802356.226751, 1487802356.226751, -1.058899, -0.236511, -0.338928, -0.670839, -0.626053, -0.373470 
1487802356.230606, 1487802356.230606, -1.057678, -0.234497, -0.338318, -0.820375, -0.708298, -0.358517 
1487802356.234336, 1487802356.234336, -1.057678, -0.234497, -0.338318, -0.820375, -0.708298, -0.358517 
1487802356.238071, 1487802356.238071, -1.057678, -0.234497, -0.338318, -0.820375, -0.708298, -0.358517 
1487802356.241803, 1487802356.241803, -1.057678, -0.234497, -0.338318, -0.274569, -0.618576, -0.380947 
1487802356.245535, 1487802356.245535, -1.057678, -0.234497, -0.338318, -0.274569, -0.618576, -0.380947 
1487802356.249422, 1487802356.249422, -1.060425, -0.236694, -0.336060, -0.274569, -0.454086, -0.508053 
1487802356.253359, 1487802356.253359, -1.060425, -0.236694, -0.336060, -0.005404, -0.454086, -0.508053 
1487802356.257290, 1487802356.257290, -1.060425, -0.236694, -0.336060, -0.005404, -0.454086, -0.508053 
1487802356.261245, 1487802356.261245, -1.060425, -0.236694, -0.336060, -0.334383, -0.685867, -0.395901 
1487802356.265282, 1487802356.265282, -1.060425, -0.236694, -0.336060, -0.334383, -0.685867, -0.395901 
1487802356.269180, 1487802356.269180, -1.054382, -0.236389, -0.336304, -0.334383, -0.685867, -0.395901 
1487802356.274077, 1487802356.274077, -1.054382, -0.236389, -0.336304, -0.424105, -0.805496, -0.508053 
1487802356.277829, 1487802356.277829, -1.054382, -0.236389, -0.336304, -0.424105, -0.805496, -0.508053 
1487802356.281560, 1487802356.281560, -1.054382, -0.236389, -0.336304, -0.424105, -0.805496, -0.508053 
1487802356.285306, 1487802356.285306, -1.054382, -0.236389, -0.336304, -0.521303, -0.827927, -0.478146 
1487802356.289053, 1487802356.289053, -1.054932, -0.238892, -0.335510, -0.521303, -0.827927, -0.478146 
1487802356.292796, 1487802356.292796, -1.054932, -0.238892, -0.335510, -0.521303, +1.086136, -0.014584 
1487802356.296533, 1487802356.296533, -1.054932, -0.238892, -0.335510, -0.738131, -0.641007, -0.014584 
1487802356.300314, 1487802356.300314, -1.054932, -0.238892, -0.335510, -0.738131, -0.641007, -0.014584 
1487802356.304049, 1487802356.304049, -1.054932, -0.238892, -0.335510, -0.738131, -0.461563, -0.104305 
1487802356.307854, 1487802356.307854, -1.059204, -0.238159, -0.334961, -0.252138, -0.461563, -0.104305 
1487802356.311609, 1487802356.311609, -1.059204, -0.238159, -0.334961, -0.252138, -0.461563, -0.104305 
1487802356.315445, 1487802356.315445, -1.059204, -0.238159, -0.334961, -0.468966, -0.424179, -0.029537 
1487802356.319296, 1487802356.319296, -1.059204, -0.238159, -0.334961, -0.468966, -0.424179, -0.029537 
1487802356.323038, 1487802356.323038, -1.059204, -0.238159, -0.334961, -0.468966, -0.424179, -0.029537 
1487802356.326790, 1487802356.326790, -1.059204, -0.238159, -0.335754, -0.371767, -0.334457, +0.015324 
1487802356.330626, 1487802356.330626, -1.057617, -0.236694, -0.335754, -0.371767, -0.334457, +0.015324 
1487802356.334371, 1487802356.334371, -1.057617, -0.236694, -0.335754, -0.371767, -0.334457, +0.015324 
1487802356.338127, 1487802356.338127, -1.057617, -0.236694, -0.335754, -0.401674, -0.551285, -0.007107 
1487802356.342062, 1487802356.342062, -1.057617, -0.236694, -0.335754, -0.401674, -0.551285, -0.007107 
1487802356.346001, 1487802356.346001, -1.057617, -0.236694, -0.335754, -0.401674, -0.551285, -0.007107 
1487802356.349945, 1487802356.349945, -1.056824, -0.235901, -0.337830, -0.371767, -0.596146, -0.321133 
1487802356.353885, 1487802356.353885, -1.056824, -0.235901, -0.337830, -0.371767, -0.596146, -0.321133 
1487802356.357827, 1487802356.357827, -1.056824, -0.235901, -0.337830, -0.371767, -0.596146, -0.208981 
1487802356.361761, 1487802356.361761, -1.056824, -0.235901, -0.337830, -0.386721, -0.618576, -0.208981 
1487802356.365698, 1487802356.365698, -1.056824, -0.235901, -0.337830, -0.386721, -0.618576, -0.208981 
1487802356.369648, 1487802356.369648, -1.060730, -0.237183, -0.335083, -0.543734, -0.626053, -0.440762 
1487802356.373589, 1487802356.373589, -1.060730, -0.237183, -0.335083, -0.543734, -0.626053, -0.440762 
1487802356.377526, 1487802356.377526, -1.060730, -0.237183, -0.335083, -0.543734, -0.626053, -0.440762 
1487802356.381285, 1487802356.381285, -1.060730, -0.237183, -0.335083, -0.730654, -0.611099, -0.321133 
1487802356.385094, 1487802356.385094, -1.060730, -0.237183, -0.335083, -0.730654, -0.611099, -0.321133 
1487802356.389931, 1487802356.389931, -1.059692, -0.236511, -0.335754, -0.730654, -0.611099, -0.321133 
1487802356.393674, 1487802356.393674, -1.059692, -0.236511, -0.335754, -0.304476, -0.521378, -0.306179 
1487802356.397406, 1487802356.397406, -1.059692, -0.236511, -0.335754, -0.304476, -0.521378, -0.306179 
1487802356.401146, 1487802356.401146, -1.059692, -0.236511, -0.335754, -0.304476, -0.521378, -0.306179 
1487802356.404876, 1487802356.404876, -1.059692, -0.236511, -0.335754, -0.229708, -0.812973, -0.126736 
1487802356.408616, 1487802356.408616, -1.057190, -0.239502, -0.336548, -0.229708, -0.812973, -0.126736 
1487802356.412356, 1487802356.412356, -1.057190, -0.239502, -0.336548, -0.229708, -0.812973, +0.022801 
1487802356.416094, 1487802356.416094, -1.057190, -0.239502, -0.336548, +0.046934, -0.648483, +0.022801 
1487802356.419886, 1487802356.419886, -1.057190, -0.239502, -0.336548, +0.046934, -0.648483, +0.022801 
1487802356.423617, 1487802356.423617, -1.057190, -0.239502, -0.336548, +0.046934, -0.827927, -0.186550 
1487802356.427354, 1487802356.427354, -1.057678, -0.237305, -0.331482, -0.259615, -0.827927, -0.186550 
1487802356.431182, 1487802356.431182, -1.057678, -0.237305, -0.331482, -0.259615, -0.827927, -0.186550 
1487802356.434914, 1487802356.434914, -1.057678, -0.237305, -0.331482, -0.468966, -0.745682, +0.030277 
1487802356.438716, 1487802356.438716, -1.057678, -0.237305, -0.331482, -0.468966, -0.745682, +0.030277 
1487802356.442459, 1487802356.442459, -1.057678, -0.237305, -0.331482, -0.468966, -0.745682, +0.030277 
1487802356.446196, 1487802356.446196, -1.057678, -0.236450, -0.335510, -0.506350, -0.364365, -0.081875 
1487802356.450188, 1487802356.450188, -1.056824, -0.236450, -0.335510, -0.506350, -0.364365, -0.081875 
1487802356.454116, 1487802356.454116, -1.056824, -0.236450, -0.335510, -0.506350, -0.364365, -0.081875 
1487802356.458066, 1487802356.458066, -1.056824, -0.236450, -0.335510, -0.252138, -0.192398, -0.246365 
1487802356.462002, 1487802356.462002, -1.056824, -0.236450, -0.335510, -0.252138, -0.192398, -0.246365 
1487802356.465929, 1487802356.465929, -1.056824, -0.236877, -0.334656, -0.252138, -0.192398, -0.246365 
1487802356.469950, 1487802356.469950, -1.056213, -0.236877, -0.334656, -0.439058, -0.214829, -0.440762 
1487802356.473693, 1487802356.473693, -1.056213, -0.236877, -0.334656, -0.439058, -0.214829, -0.440762 
1487802356.477431, 1487802356.477431, -1.056213, -0.236877, -0.334656, -0.439058, -0.214829, -0.328609 
1487802356.481342, 1487802356.481342, -1.056213, -0.236877, -0.334656, -0.304476, -0.319504, -0.328609 
1487802356.486707, 1487802356.486707, -1.056091, -0.234741, -0.337158, -0.304476, -0.319504, -0.328609 
1487802356.490651, 1487802356.490651, -1.056091, -0.234741, -0.337158, -0.483919, -0.745682, -0.164120 
1487802356.494389, 1487802356.494389, -1.056091, -0.234741, -0.337158, -0.483919, -0.745682, -0.164120 
1487802356.498171, 1487802356.498171, -1.056091, -0.234741, -0.337158, -0.483919, -0.745682, -0.164120 
1487802356.501904, 1487802356.501904, -1.056091, -0.234741, -0.337158, -0.902620, -0.738205, -0.044491 
1487802356.505636, 1487802356.505636, -1.056091, -0.236389, -0.340088, -0.902620, -0.738205, -0.044491 
1487802356.509384, 1487802356.509384, -1.059631, -0.236389, -0.340088, -0.902620, -0.738205, -0.044491 
1487802356.513115, 1487802356.513115, -1.059631, -0.236389, -0.340088, -0.842806, -0.753159, -0.104305 
1487802356.516853, 1487802356.516853, -1.059631, -0.236389, -0.340088, -0.842806, -0.753159, -0.104305 
1487802356.520605, 1487802356.520605, -1.059631, -0.236389, -0.340088, -0.842806, -0.753159, -0.104305 
1487802356.524341, 1487802356.524341, -1.059631, -0.236389, -0.340088, -0.596071, -0.805496, -0.059444 
1487802356.528142, 1487802356.528142, -1.055542, -0.239563, -0.340454, -0.596071, -0.805496, -0.059444 
1487802356.531884, 1487802356.531884, -1.055542, -0.239563, -0.340454, -0.596071, -0.805496, -0.365993 
1487802356.535634, 1487802356.535634, -1.055542, -0.239563, -0.340454, -0.379244, -0.700821, -0.365993 
1487802356.539542, 1487802356.539542, -1.055542, -0.239563, -0.340454, -0.379244, -0.700821, -0.365993 
1487802356.543456, 1487802356.543456, -1.055542, -0.239563, -0.340454, -0.476442, -0.678391, -0.253841 
1487802356.547368, 1487802356.547368, -1.054443, -0.238892, -0.338867, -0.476442, -0.678391, -0.253841 
