Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802310.524622, 1487802310.524622, -1.090942, -0.174011, -0.290405, +0.589407, +0.442538, +1.123594 
1487802310.528518, 1487802310.528518, -1.090942, -0.174011, -0.290405, +0.589407, +0.442538, +1.123594 
1487802310.532263, 1487802310.532263, -1.090942, -0.174011, -0.290405, +0.686606, +0.397677, +0.981534 
1487802310.536010, 1487802310.536010, -1.085205, -0.171082, -0.285706, +0.686606, +0.397677, +0.981534 
1487802310.539959, 1487802310.539959, -1.085205, -0.171082, -0.285706, +0.686606, +0.397677, +1.153501 
1487802310.543902, 1487802310.543902, -1.085205, -0.171082, -0.285706, +0.731467, +0.218234, +1.153501 
1487802310.547853, 1487802310.547853, -1.085205, -0.171082, -0.285706, +0.731467, +0.218234, +1.153501 
1487802310.551792, 1487802310.551792, -1.085205, -0.171082, -0.285706, +0.798758, +0.367770, +1.205838 
1487802310.555727, 1487802310.555727, -1.079712, -0.167297, -0.290955, +0.798758, +0.367770, +1.205838 
1487802310.559672, 1487802310.559672, -1.079712, -0.167297, -0.290955, +0.798758, +0.367770, +1.205838 
1487802310.563609, 1487802310.563609, -1.079712, -0.167297, -0.290955, +0.791281, +0.135989, +0.697416 
1487802310.567548, 1487802310.567548, -1.079712, -0.167297, -0.290955, +0.791281, +0.135989, +0.697416 
1487802310.571307, 1487802310.571307, -1.079712, -0.167297, -0.290955, +0.791281, +0.135989, +0.697416 
1487802310.575051, 1487802310.575051, -1.088867, -0.163086, -0.295776, +0.492209, -0.013547, +0.480588 
1487802310.578859, 1487802310.578859, -1.088867, -0.163086, -0.295776, +0.492209, -0.013547, +0.480588 
1487802310.582797, 1487802310.582797, -1.088867, -0.163086, -0.295776, +0.492209, -0.013547, +0.480588 
1487802310.586733, 1487802310.586733, -1.088867, -0.163086, -0.295776, +0.626791, +0.195804, +0.286191 
1487802310.590687, 1487802310.590687, -1.088867, -0.163086, -0.295776, +0.626791, +0.195804, +0.286191 
1487802310.594625, 1487802310.594625, -1.089600, -0.166260, -0.293335, +0.626791, +0.068698, +0.166562 
1487802310.598611, 1487802310.598611, -1.089600, -0.166260, -0.293335, +0.574454, +0.068698, +0.166562 
1487802310.602558, 1487802310.602558, -1.089600, -0.166260, -0.293335, +0.574454, +0.068698, +0.166562 
1487802310.606500, 1487802310.606500, -1.089600, -0.166260, -0.293335, +0.514639, -0.200467, +0.002073 
1487802310.610452, 1487802310.610452, -1.089600, -0.166260, -0.293335, +0.514639, -0.200467, +0.002073 
1487802310.614389, 1487802310.614389, -1.087952, -0.161499, -0.292480, +0.514639, -0.200467, +0.002073 
1487802310.618311, 1487802310.618311, -1.087952, -0.161499, -0.292480, +0.125845, -0.133176, -0.356814 
1487802310.622055, 1487802310.622055, -1.087952, -0.161499, -0.292480, +0.125845, -0.133176, -0.356814 
1487802310.625787, 1487802310.625787, -1.087952, -0.161499, -0.292480, +0.125845, -0.133176, -0.356814 
1487802310.629629, 1487802310.629629, -1.087952, -0.161499, -0.292480, -0.382577, -0.387387, -0.573642 
1487802310.633622, 1487802310.633622, -1.088257, -0.164856, -0.289185, -0.382577, -0.387387, -0.573642 
